Post link,Post Content,User ID,User Nickname,User ID,Posted Date,Posted time,Reposts Count,Comments Count,Likes Count,Commenter ID,Commenter Nickname,Comment Nickname,Commented Date,Commented Time,Comment Content
 , , , , , , , , , ,2233926391,用户ztqziers1x,m,2020/05/11,10:16:51,离我好近呀，东西湖太难了
 , , , , , , , , , ,3181970341,甜锥ttt,f,2020/05/11,10:09:17,大武汉给我挺住
 , , , , , , , , , ,2648988772,Highlander1988,m,2020/05/11,10:07:18,聚集性传播🙏
 , , , , , , , , , ,2656934251,奶茶是酸味儿的,f,2020/05/11,09:56:49, 武汉现在汉街光谷江汉路周末人都巨多 小区现在也不封闭管理了 街上人也越来越多 好可怕 地铁也是 艰难
 , , , , , , , , , ,5905762174,楽的仔仔,m,2020/05/11,09:54:57,89岁的爹爹三月份发烧了为什么没有上报社区，这不追责吗？老人年纪大了，他的子女在知晓的情况下也不上报？
 , , , , , , , , , ,1628707784,我是傻啊,m,2020/05/11,09:53:04,那些不听劝阻的，出去浪的，出去聚餐的，出门开始不戴口罩的，这就是给你们最好的警告⚠️ ⚠️⚠️
 , , , , , , , , , ,1716241907,姗姗而来的姗,f,2020/05/11,09:51:39,能不能不要搞什么无症状了？挺误导人的！
 , , , , , , , , , ,5476922457,爱夜夜夜夜夜夜丶,m,2020/05/11,09:50:42,离这个小区只有几百米，现在已经开始家家户户消毒了
 , , , , , , , , , ,2504670272,小蚊蚊不会飞,f,2020/05/11,09:48:20,所谓的无症状果然有猫腻
 , , , , , , , , , ,6155013145,哥斯拉斯Asian,f,2020/05/11,09:47:26,"央视报导：全国人民最想去城市第一名,大家都要去哦！"
 , , , , , , , , , ,5845610219,玛了个几,f,2020/05/11,09:45:21,为什么之前无症状转确诊一例都没有？昨天开始一个重症，今天一下好几个确诊？
 , , , , , , , , , ,1802021413,宇未清源,m,2020/05/11,09:43:26,搞什么无症状感染者，无症状就应该算到确诊里去
 , , , , , , , , , ,5727438348,一川绿风v,f,2020/05/11,09:37:01,老年人抵抗力本来就差 再说了武汉本来就还没有结束 所以感染不可避免的 没必要说什么毒王这些 他们也不想得这个病 现在只要治疗加严控就好了
 , , , , , , , , , ,2608135644,克里斯蒂亚诺纠杰夫斯基1993,m,2020/05/11,09:36:21,头晕、乏力还不算症状啊…
 , , , , , , , , , ,1823832105,慢半拍的谁谁谁,m,2020/05/11,09:33:52,都身体不适了还无症状？
 , , , , , , , , , ,2383959523,Yifanliv,f,2020/05/11,09:32:33,现在的无症状感染者是不是就是潜伏期的人啊？？？
 , , , , , , , , , ,5415194359,南城荒芜-北城殇,f,2020/05/11,09:30:18,有三个都是年纪大的老人家，希望早日痊愈
 , , , , , , , , , ,1549032052,猫爱预言,m,2020/05/11,09:30:17,这个时候yxh就不要带节奏了吧，没有人想得这个病，现在又出现五例，武汉同胞已经很糟心了，还带节奏给人添堵吗？
 , , , , , , , , , ,5894940344,我住隔壁姓老王,m,2020/05/11,09:29:14,瞒不住了吧，早就了解了很多无症状都是有症状自行去医院检查的，都算无症状上报啥意思，非要重症了才算确诊
 , , , , , , , , , ,5214124333,澹泊寧靜-翛Viva,m,2020/05/11,09:29:14,武汉高校的估计妥妥的宅家到下个学期了
 , , , , , , , , , ,5348567911,雁鸿南飞,m,2020/05/11,09:28:51,回马枪？
 , , , , , , , , , ,5864718886,唧唧歪歪了啊啊啊,m,2020/05/11,09:28:33,一个说明这个小区还有潜在疫情，再一个也说明了现在很多人在自我防护上有多不上心
 , , , , , , , , , ,3819258676,真八心刀,m,2020/05/11,09:26:37,每天二三十个无症状，持续一个多月了，无一确诊，这两天又突然大量转为确诊。也不知道标准是啥。
 , , , , , , , , , ,2931433294,Rollingnat-妮,f,2020/05/11,09:26:16,说重新封城的是憨批吗？
 , , , , , , , , , ,5496904136,可爱迷人向上的zhr,m,2020/05/11,09:17:34,又要被隔离了吗
 , , , , , , , , , ,1589702655,新天地王老虎,m,2020/05/11,09:17:24,中国加油💪
 , , , , , , , , , ,5041132887,吉娃娃的凝视,m,2020/05/11,09:16:27,没完没了。。。
 , , , , , , , , , ,6077562449,韩传奇,m,2020/05/11,09:16:23,武汉就放弃吧
 , , , , , , , , , ,6320310663,阿卓的小朋友,f,2020/05/11,09:16:22,还是不能掉以轻心
 , , , , , , , , , ,6254165323,深情的甜甜的甜甜,f,2020/05/11,11:09:27,#武汉新增5例确诊来自同一小区#疫情后期，更要注意防范！
 , , , , , , , , , ,3167273667,血管活性剂,f,2020/05/11,11:08:00,无症状？头晕不叫症状吗？
 , , , , , , , , , ,1674990495,河北庄里事,m,2020/05/11,11:07:03,中国加油 武汉加油
 , , , , , , , , , ,1976274015,Hysmmzbmy,f,2020/05/11,11:06:22,不是都有症状吗
 , , , , , , , , , ,1746238410,h白滚滚,f,2020/05/11,11:06:14,我很奇怪的是为什么他们可以买到退热的药，我们这边都不让卖...
 , , , , , , , , , ,3089926907,曉貓貓不會飛,f,2020/05/11,11:05:08,还是要好好带口罩
 , , , , , , , , , ,1752255794,米色的小米,f,2020/05/11,11:00:56,关键是现在武汉有很多人已经开始放松警惕了，开始不戴口罩了，要不就是应付的戴着，是觉得天下太平了，还是觉得病毒跟他熟不伤害他？反正我还是口罩手套护目镜都戴着的，在我看来，什么时候武汉的医院的医生不再全副武装了就表示回归常态了，至少现在是不可能的。
 , , , , , , , , , ,6637699471,无与伦比·鸦,f,2020/05/11,11:00:16,希望病毒🦠 早日能消灭
 , , , , , , , , , ,6122838420,今天有没有去阳台上伸懒腰呀,f,2020/05/11,10:58:39,武汉要稳住啊🙏
 , , , , , , , , , ,1392520057,是美少女福禄多啊,f,2020/05/11,10:57:29,无话可说苟在家里看书吧！
 , , , , , , , , , ,6531409346,小纸鹤i,f,2020/05/11,10:57:10,@路遥lyyyyyy
 , , , , , , , , , ,1642761640,张慧全,m,2020/05/11,10:56:50,还好，没有分散开来，黑死人了
 , , , , , , , , , ,2006586277,精致的开心果,f,2020/05/11,10:54:43,这可咋整
 , , , , , , , , , ,2274728710,艾琳6002,f,2020/05/11,10:52:06,又5例了，不能掉以轻心，还是得重视呀。
 , , , , , , , , , ,6316274745,鬼灯喵,f,2020/05/11,10:50:44,什么无症状，无症状因身体不适去医院？
 , , , , , , , , , ,2329943222,流浪奶猫,f,2020/05/11,10:49:13,戴好口罩
 , , , , , , , , , ,5504113266,最爱SNOOPY,m,2020/05/11,10:48:25,2和5，不适就诊，阳性只算无症状？
 , , , , , , , , , ,6532028982,补作业中ing,f,2020/05/11,10:46:45,会好的，武汉加油[加油]
 , , , , , , , , , ,2060344111,YingYing_V,f,2020/05/11,10:43:32,不太明白，都过去这么久了怎么还有人感染？传染源是哪里呢？
 , , , , , , , , , ,5937784621,创业部落李小冬,m,2020/05/11,10:41:19,难怪昨天去旁边建材市场，关门了。
 , , , , , , , , , ,1701788483,一江春水8706,m,2020/05/11,10:39:08,这么大年纪了，扛不扛得住哦？
 , , , , , , , , , ,1868203450,叶子的围脖2011,f,2020/05/11,10:38:05,戴口罩勤洗手不聚集不聚餐，做好自我防护
 , , , , , , , , , ,5526239767,吃货小怪兽啊,f,2020/05/11,10:37:52,别放松警惕啊
 , , , , , , , , , ,3652116000,小娅vs毛毛,f,2020/05/11,10:35:30,这都是一个小区的？
 , , , , , , , , , ,2884132932,麦兜焦糖抹茶的半透明,f,2020/05/11,10:32:11,加油啊，希望不要再有确诊了
 , , , , , , , , , ,5274480196,Luminita85,f,2020/05/11,10:31:35,他们这段时间有在外面活动过吗……之前是无症状应该一直隔离在吧……
 , , , , , , , , , ,6451572457,天水城事,m,2020/05/11,10:31:29,【#武汉新增5例确诊来自同一小区#】据武汉市卫健委，5月10日0-24时，#武汉新增无症状转确诊5例# 。
 , , , , , , , , , ,6040580196,Sindy_Rosa,f,2020/05/11,10:30:01,头晕乏力为无症状？？当我们是三岁小孩吗？
 , , , , , , , , , ,5824895701,袁语YY,f,2020/05/11,10:26:29,全是一个小区的呀，唉，小区居民肯定很慌，最重要是那位是无症状才会这样。
 , , , , , , , , , ,2135160767,Laughing開三輪,m,2020/05/11,10:19:21,不要放松紧惕，该做的防护，还是不要少。
 , , , , , , , , , ,3083175791,米国毒虫,f,2020/05/11,10:19:07,一定要注意
 , , , , , , , , , ,6590651373,意乐s,f,2020/05/11,10:17:36,都是是同一个小区的，还是不能掉以轻心
 , , , , , , , , , ,5515332493,嘟嘟叫Doudou,f,2020/05/11,10:15:47,哭了
 , , , , , , , , , ,2013596524,AYQUE,m,2020/05/11,10:15:30,一看就是刚感染的，那个老头干嘛去了，这么长时间还有传染性
 , , , , , , , , , ,2864283152,抓不到头发的Jerry,m,2020/05/11,10:12:58,
 , , , , , , , , , ,1678534870,一隻夢,f,2020/05/11,10:12:57,刚返汉呢就又开始希望控制住。。
 , , , , , , , , , ,1790025764,今天我发财了吗_,f,2020/05/11,10:11:00,唉😔，这真的什么时候才能是个头呀？武汉又新增了5例了。感觉5月15，武汉都不会开放堂食了😥。每天这样耗着日子，真的太难受了。
 , , , , , , , , , ,5632219411,阿屿泰菲,f,2020/05/11,10:10:03,在东西湖
 , , , , , , , , , ,7404115611,收购全国各地物业服务公司,m,2020/05/11,10:08:52,疫苗没出来，瘟疫就还在
 , , , , , , , , , ,3552287293,超高校级的中二爱,f,2020/05/11,10:07:44,武汉绿码到其他省被检查出阳性也不足为奇了
 , , , , , , , , , ,5181174055,春盏未央,f,2020/05/11,10:02:20,一定要做好防护
 , , , , , , , , , ,5863116778,Mercuryhyun,f,2020/05/11,10:01:00,注意防护吧
 , , , , , , , , , ,6924497558,早泄阳痿延时增大锻炼秘术,m,2020/05/11,09:55:15,革命尚未成功，继续做好个人防护。口罩不能摘，人多的地方少去，勤洗手哦
 , , , , , , , , , ,2171793355,记得双击抹么哒,f,2020/05/11,09:53:05,又要封了
 , , , , , , , , , ,1594594961,慧剑心灯,m,2020/05/11,09:45:52,转发微博
 , , , , , , , , , ,5665080072,熙熙攘攘牛关道,f,2020/05/11,09:44:06,一来希望新增确诊者能平安顺利康复，二来希望社会持续加大对无症状感染者的重视和关注，提前做好防护
 , , , , , , , , , ,7403345634,我好喜欢小面包,f,2020/05/11,09:41:22,怎么又有了，出门还是不太安全，还是少出门吧，做好防护。
 , , , , , , , , , ,1899009301,鄂A-30000,m,2020/05/11,09:39:58,经过疫情的洗礼，这个应该可以控制在萌芽状态，
 , , , , , , , , , ,3879531862,魏你倾晨chen,f,2020/05/11,09:38:47,可怕
 , , , , , , , , , ,2372031672,种鑫鑫,f,2020/05/11,09:38:15,希望赶紧好起来，武汉早点好起来
 , , , , , , , , , ,5455683078,小胖也能瘦,f,2020/05/11,09:38:05,未知全貌不予置评，反对人身攻击
 , , , , , , , , , ,5724063840,兔子也有脸颊痣,f,2020/05/11,09:37:42,加油啊
 , , , , , , , , , ,6440145815,劉世憊,m,2020/05/11,09:37:20,#武汉新增无症状转确诊5例# 真是片刻都不能松懈，虽然大体已经被控制，这零零散散如果不重视也会出事儿。大家都不要放松警惕
 , , , , , , , , , ,2316964095,夜雪沉沙,m,2020/05/11,09:37:16,之前连续三天出现门诊病例，源头没找出来，是不是后来就不了了之了
 , , , , , , , , , ,5648662770,肥水不牛油o,f,2020/05/11,09:36:54,天啊啊啊啊啊
 , , , , , , , , , ,1899963205,纱拉酱还没有喵er,f,2020/05/11,09:35:21,这是不是应该普筛一下
 , , , , , , , , , ,5664356228,做我的小朋友么,m,2020/05/11,09:35:04,疫情防控不能松懈
 , , , , , , , , , ,6429325240,奶熊啵酱,f,2020/05/11,09:34:42,我的天 咋又有了
 , , , , , , , , , ,5289988132,楊小花YL0,m,2020/05/11,09:34:14,1
 , , , , , , , , , ,1798036891,枯木也可生花,f,2020/05/11,09:32:27,早日康复
 , , , , , , , , , ,1349651007,RIVERS-江巍,m,2020/05/11,09:31:25,武汉还是不安全啊
 , , , , , , , , , ,5938618108,时髦人秋小姐,f,2020/05/11,09:31:16,武汉 加油
 , , , , , , , , , ,2680935115,ritaqi027,f,2020/05/11,09:29:21,🙏🙏🙏什么时候才能太平啊
 , , , , , , , , , ,6454032708,梦醒愿为无羡人-1,m,2020/05/11,09:29:17,好可怕，感觉又要开始了🙏🙏
 , , , , , , , , , ,1665427592,跟着丢丢去旅行,f,2020/05/11,09:27:23,现在很多人见了面就说我们很安全 你不用戴口罩，这实在有点道德绑架，不摘下来他不罢休的一直说…… 还有人电梯里打喷嚏就把口罩脱下来，怕弄脏自己口罩的，还有就是平时戴着，一根你说话就摘下来
 , , , , , , , , , ,6738105200,陕西鑫创互娱网络科技有限公司,f,2020/05/11,09:26:54,健康第一位
 , , , , , , , , , ,7376097682,如月28393,f,2020/05/11,09:26:37,还是继续注意防护吧  注意社交距离啊
 , , , , , , , , , ,6633035314,惜予卿,f,2020/05/11,09:26:15,大家一定要注意防范啊，即使现在有所好转了，也不要忘记带口罩
 , , , , , , , , , ,6447257021,今天你见R1SE了吗,f,2020/05/11,09:26:10,做好个人防护吧
 , , , , , , , , , ,5361767217,咋了小牙儿,f,2020/05/11,09:25:46,唉无症状怎么防。
 , , , , , , , , , ,6045245413,点背不怪社会D,f,2020/05/11,09:25:25,我天。。。。。。
 , , , , , , , , , ,2732940343,可人-芸儿,f,2020/05/11,09:25:23,病毒还赶不走了
 , , , , , , , , , ,6590198653,是咛咛呀,f,2020/05/11,09:25:08,又开始紧张了，一定不能松懈呀
 , , , , , , , , , ,5872293019,奶盖三分Bo,f,2020/05/11,09:24:17,唉，希望疫情早日过去
 , , , , , , , , , ,3570516640,今天yr快乐了吗,m,2020/05/11,09:24:07,@噜软软 
 , , , , , , , , , ,7285363808,河豚鱼找好货,f,2020/05/11,09:23:11,口罩还是要带好，这个病毒太猛
 , , , , , , , , , ,3447292994,祈遇记,f,2020/05/11,09:23:06,唉
 , , , , , , , , , ,6467072400,hetty0112,f,2020/05/11,09:22:39,希望疫情早一点结束，大家早一点好起来拜托了
 , , , , , , , , , ,2705301185,-董尔康,f,2020/05/11,09:22:04,赶快好起来吧
 , , , , , , , , , ,3225238663,真实的潇潇2013,m,2020/05/11,09:21:24,病毒还未远离，防控不能放松！
 , , , , , , , , , ,6351775994,im天才,f,2020/05/11,09:21:21,传的好快啊
 , , , , , , , , , ,1342378237,黄埔一投,m,2020/05/11,09:21:05,据武汉市卫健委，5月10日0-24时，我市新增新冠肺炎确诊病例5例。
 , , , , , , , , , ,1966919407,吖璐,f,2020/05/11,09:20:54,转发微博
 , , , , , , , , , ,5711498496,瑶妹的小鸭梨,f,2020/05/11,09:20:43,战斗还未结束，不要放松警惕啊
 , , , , , , , , , ,5665595128,安琪_qian,f,2020/05/11,09:20:24,能怎么办，已经过了慌乱时候，做好防护，万一不幸感染就进医院～
 , , , , , , , , , ,3162184173,叮叮是叮叮啊,f,2020/05/11,09:20:16,注意做好防护措施
 , , , , , , , , , ,7364210707,-肆月银河,f,2020/05/11,09:20:02,武汉加油
 , , , , , , , , , ,5890798712,純婕de妤吖頭,f,2020/05/11,09:19:53,还是要注意防护
 , , , , , , , , , ,2700409852,Allen的卧蚕,f,2020/05/11,09:19:53,我的天  刚晴朗的天又笼罩了一层乌云
 , , , , , , , , , ,3638039927,呐呐你知道吗,f,2020/05/11,09:19:44,怎么感觉又多了好多人啊
 , , , , , , , , , ,6553253816,三少爷嘛嘛,m,2020/05/11,09:19:37,出门还是要注意防护措施啊
 , , , , , , , , , ,6557902794,20加油20,m,2020/05/11,09:19:35,无症状 唉 但愿不要扩散 太难了
 , , , , , , , , , ,6622985008,Plasticcream,f,2020/05/11,09:19:12,太可怕了！！！不能麻痹大意呀！我们家这边已经很少很少人戴口罩了
 , , , , , , , , , ,2109444205,卷毛小宸宸,f,2020/05/11,09:18:58,好突然，一下子五个！！
 , , , , , , , , , ,5072060804,Miss_雯雯小姐,f,2020/05/11,09:18:04,什么情况？😟
